error
0.059699455841506974
0.06301139979986005
0.054846600934033665
0.056209984144303934
0.054460909095193584
0.05329473019001982
0.05329244880477352
0.05406915522376339
0.05367890355139093
0.055039637939967113
0.05581784805669863
0.05640074567343015
0.05873500415153278
0.05659832185061857
0.056404529292252814
0.056404148574761614
0.05581972806217632
0.05659680781742339
0.0560142805913592
0.05737501645273031
0.05620845534864075
0.05737539717885117
0.05737539717885117
0.059124481081990456
0.058154746511096075
0.057182357210068535
0.05873651229354821
0.05679060628422822
0.05893106482273109
0.0587372693101458
0.05951586162579311
0.06126760173186049
0.061071532215262896
0.06087887739961559
0.06068319008193379
0.06262720133193775
0.06106888338493915
0.060680156098474713
0.061458369169425764
0.06126419588493914
0.06087433233718086
0.06204203118398887
0.06165216615480599
0.06145875136834156
0.062236585185966684
0.062430380698551974
0.06243000292665065
0.0628202472005298
0.06301403975889555
0.06340390478807843
0.06340314481726131
0.06437742740480995
0.06437591189019018
0.06496109089216799
0.06496071164747173
0.06515413381517016
0.06535058257646402
0.06612803567659795
0.06632410519319554
0.06671321172435622
0.06710155976612439
0.06807318909633482
0.06787863656715193
0.06807319056912975
0.06807319056912975
0.06826736532641131
0.06885178140335248
0.06924013091791557
0.06962923744907627
0.07060314078329899
0.07001948172295541
0.07099186806976342
0.0707976962667014
0.07196539215928988
0.07138211234364257
0.07157590932902279
0.07118755981445968
0.07157742484364256
0.0719657699311912
0.07254829273024092
0.07313308953330294
0.07293929254792272
0.07410623437813314
0.07527317325412403
0.07488406672296333
0.07566227535827025
0.07585758933106519
0.0762455566467125
0.07643973140399406
0.07702263344774005
0.07838412485291381
0.07858057509563225
0.07838602256644937
0.07838602256644937
0.07877740311025203
0.07936068292589935
0.07955561469977848
0.08013927524154665
0.08052838177270735
0.08033458921434158
